State,Year,PM10,PM2.5,NO2,SO2,UV_Irradiance,Population,Violent_crime,Property_crime,Total_crime,Violent_crime_per_100K,Property_crime_per_100K,Total_crime_per_100K
MI,2008,39.345454545454544,19.19375,,101.0,2083,10002486.0,51384.0,294669.0,346053.0,513.7,2946.0,3459.6699260563823
MI,2009,32.45454545454545,19.259375,,79.0,2075,9969727.0,49547.0,282918.0,332465.0,497.0,2837.8,3334.7452743690974
MI,2010,36.43636363636363,17.478125,,107.0,2119,9877143.0,48693.0,271501.0,320194.0,493.0,2748.8,3241.7673815191297
MI,2011,38.654545454545456,16.453125,,94.0,2332,9876187.0,43983.0,257979.0,301962.0,445.3,2612.1,3057.475521676534
MI,2012,39.74545454545455,17.059375,,80.0,2629,9882519.0,44962.0,249249.0,294211.0,455.0,2522.1,2977.085093385604
MI,2013,32.0,13.775,,66.0,2276,9895622.0,42536.0,230334.0,272870.0,429.8,2327.6,2757.4820461007907
MI,2014,35.72727272727273,16.85625,,72.0,2319,9916306.0,42555.0,202692.0,245247.0,429.1,2044.0,2473.168940127503
MI,2015,36.8,17.534375,,55.0,2512,9922576.0,41231.0,187101.0,228332.0,415.5,1885.6,2301.136317827145
MI,2016,61.45454545454545,14.0875,,59.0,2911,9933445.0,45782.0,190249.0,236031.0,460.9,1915.2,2376.124295247017
MI,2017,39.36363636363637,14.915625,,70.0,2714,9962311.0,44826.0,179318.0,224144.0,450.0,1800.0,2249.9197224419117
MI,2018,44.01818181818182,14.45,,67.0,2800,9984072.0,45176.0,166186.0,211362.0,452.5,1664.5,2116.9919447696293
MI,2019,46.43636363636363,14.6875,,61.0,2803,9986857.0,43686.0,158296.0,201982.0,437.4,1585.0,2022.4781430233757
MN,2000,48.0,22.268181818181816,,28.0,2401,4919479.0,13813.0,157798.0,171611.0,280.78,3207.62,3488.3978567649133
MN,2001,40.0,19.9,,21.0,2355,4972294.0,13145.0,165046.0,178191.0,264.36,3319.31,3583.677875845636
MN,2002,44.0,17.259090909090908,,14.0,2342,5019720.0,13428.0,164026.0,177454.0,267.5,3267.63,3535.137418023316
MN,2003,52.5,16.59090909090909,,14.0,2310,5059375.0,13288.0,157691.0,170979.0,262.64,3116.81,3379.4490426189004
MN,2004,54.5,17.686363636363634,,15.0,2379,5096546.0,13751.0,155019.0,168770.0,270.0,3042.0,3311.458387700219
MN,2005,43.5,19.213636363636365,,19.0,2097,5132799.0,15243.0,158301.0,173544.0,297.0,3084.0,3381.079212336193
MN,2006,44.0,15.909090909090908,,18.0,2095,5167101.0,16425.0,159119.0,175544.0,317.9,3079.5,3397.340210690676
MN,2007,48.0,16.570454545454545,,16.0,2107,5197621.0,15003.0,157829.0,172832.0,288.7,3036.6,3325.213592911065
MN,2008,42.5,17.588636363636365,,17.0,2071,5230567.0,13771.0,149205.0,162976.0,263.3,2852.6,3115.8381108587278
MN,2009,39.5,21.620454545454542,,11.0,2114,5266214.0,12842.0,139083.0,151925.0,243.9,2641.0,2884.899854050747
MN,2010,44.0,18.74318181818182,,15.0,2076,5310658.0,12515.0,136431.0,148946.0,235.7,2569.0,2804.661870525272
MN,2011,49.0,15.784090909090908,,9.0,2296,5344861.0,11825.0,136264.0,148089.0,221.2,2549.4,2770.6800981353863
MN,2012,37.0,14.770454545454545,,8.0,2608,5379646.0,12419.0,138152.0,150571.0,230.9,2568.1,2798.9016377657567
MN,2013,46.0,14.288636363636362,,10.0,2290,5420380.0,12100.0,131195.0,143295.0,223.2,2420.4,2643.633841169807
MN,2014,59.0,14.068181818181818,,8.0,2323,5457125.0,12505.0,125377.0,137882.0,229.1,2297.5,2526.6417756602605
MN,2015,49.5,11.845454545454546,,6.0,2655,5489594.0,13319.0,121984.0,135303.0,242.6,2222.1,2464.7177915160937
MN,2016,39.5,11.990909090909092,,4.0,2850,5525050.0,13365.0,117723.0,131088.0,241.9,2130.7,2372.6120125609723
MN,2017,46.0,11.663636363636364,,4.0,2678,5576606.0,13291.0,122212.0,135503.0,238.3,2191.5,2429.847114893897
MN,2018,59.5,13.884090909090908,,4.0,2646,5606249.0,12403.0,112186.0,124589.0,221.2,2001.1,2222.3236962896226
MN,2019,52.0,13.636363636363637,,6.0,2680,5639632.0,13332.0,117236.0,130568.0,236.4,2078.8,2315.186522808581
MO,2000,,21.7,37.5,79.3125,3004,5595211.0,27419.0,225919.0,253338.0,490.04,4037.72,4527.764904665794
MO,2001,,22.08125,37.0,67.9375,2939,5629707.0,30472.0,238411.0,268883.0,541.27,4234.87,4776.145543631312
MO,2002,,23.140625,34.0,82.9375,2973,5672579.0,30557.0,230520.0,261077.0,538.68,4063.76,4602.439207986349
MO,2003,,22.271875,34.5,106.625,2875,5704484.0,26968.0,229004.0,255972.0,472.75,4014.46,4487.206906005872
MO,2004,,19.228125,32.5,104.5,2923,5759532.0,28226.0,224629.0,252855.0,490.0,3900.0,4390.200453786871
MO,2005,,24.85625,32.5,119.3125,2599,5800310.0,30477.0,227809.0,258286.0,525.0,3928.0,4452.968893041924
MO,2006,,18.928125,32.5,114.4375,2551,5842713.0,31880.0,223570.0,255450.0,545.6,3826.5,4372.112749676392
MO,2007,,20.496875,34.0,107.5,2582,5878415.0,29682.0,219759.0,249441.0,504.9,3738.4,4243.337702424888
MO,2008,,17.59375,31.0,117.5,2512,5956335.0,29711.0,216575.0,246286.0,498.8,3636.0,4134.858096463681
MO,2009,,17.73125,31.5,112.0,2560,5987580.0,29444.0,202698.0,232142.0,491.8,3385.3,3877.058845142779
MO,2010,,17.759375,27.5,108.9375,2608,5995715.0,27440.0,200858.0,228298.0,457.7,3350.0,3807.6859890771993
MO,2011,,17.94375,23.0,99.4375,2875,6010688.0,26889.0,198882.0,225771.0,447.4,3308.8,3756.1590287168456
MO,2012,,15.703125,26.0,103.125,3137,6024522.0,27189.0,199813.0,227002.0,451.3,3316.7,3767.966985596534
MO,2013,,15.31875,27.0,95.625,2801,6044171.0,25509.0,189606.0,215115.0,422.0,3137.0,3559.048875354453
MO,2014,,17.134375,27.0,79.9375,2981,6063827.0,26882.0,176436.0,203318.0,443.3,2909.6,3352.9650499593736
MO,2015,,15.846875,24.0,86.4375,3128,6083672.0,30261.0,173642.0,203903.0,497.4,2854.2,3351.6435468578843
MO,2016,,12.6875,22.0,12.0625,3544,6091176.0,31720.0,170661.0,202381.0,520.8,2801.8,3322.527538196237
MO,2017,,12.865625,22.5,13.625,3588,6113532.0,32420.0,173253.0,205673.0,530.3,2833.9,3364.225459194456
MO,2018,,14.309375,23.5,7.75,3486,6121623.0,30696.0,162698.0,193394.0,501.4,2657.8,3159.1948736470704
MO,2019,,14.15,24.0,7.4375,3515,6137428.0,30380.0,161946.0,192326.0,495.0,2638.7,3133.6579427082484
MS,2000,,,,,3535,2844658.0,10267.0,103644.0,113911.0,360.92,3643.46,4004.382952186168
MS,2001,,,,,3518,2858029.0,10006.0,109609.0,119615.0,350.1,3835.13,4185.226951860881
MS,2002,,,,,3594,2871782.0,9858.0,109584.0,119442.0,343.27,3815.89,4159.159713376572
MS,2003,,,,,3447,2881281.0,9380.0,107195.0,116575.0,325.55,3720.39,4045.943453623579
MS,2004,,,,,3481,2900768.0,8568.0,100980.0,109548.0,295.0,3481.0,3776.517115467352
MS,2005,,,,,3020,2921088.0,8131.0,95231.0,103362.0,278.0,3260.0,3538.476074668069
MS,2006,,,,,3106,2910540.0,8691.0,93393.0,102084.0,298.6,3208.8,3507.3903811663818
MS,2007,,,,,3067,2918785.0,8502.0,93424.0,101926.0,291.3,3200.8,3492.0694741133725
MS,2008,,,,,3107,2940212.0,8952.0,86445.0,95397.0,304.5,2940.1,3244.56195675686
MS,2009,,,,,3134,2951996.0,8304.0,87181.0,95485.0,281.3,2953.3,3234.5911037819837
MS,2010,,,,,3168,2970072.0,7999.0,88596.0,96595.0,269.3,2983.0,3252.278059252436
MS,2011,,,,,3595,2978512.0,8036.0,90115.0,98151.0,269.8,3025.5,3295.3031580869906
MS,2012,,,,,3574,2986450.0,7769.0,83933.0,91702.0,260.1,2810.5,3070.6022200271227
MS,2013,,,,,3510,2991207.0,7999.0,81500.0,89499.0,267.4,2724.7,2992.0697564561733
MS,2014,,,,,3697,2993443.0,8331.0,86887.0,95218.0,278.3,2902.6,3180.885689154596
MS,2015,,,,,3646,2992333.0,8254.0,84790.0,93044.0,275.8,2833.6,3109.4132905662573
MS,2016,,,,,3837,2985415.0,8411.0,82521.0,90932.0,281.7,2764.1,3045.874694138001
MS,2017,,,,,3846,2984100.0,8526.0,81581.0,90107.0,285.7,2733.9,3019.570389732248
MS,2018,,,,,3805,2981020.0,7929.0,71701.0,79630.0,266.0,2405.3,2671.2333362406152
MS,2019,,,,,3994,2976149.0,8272.0,70707.0,78979.0,277.9,2375.8,2653.731382400545
MT,2000,,38.25,,100.0,2432,902195.0,2171.0,29707.0,31878.0,240.64,3292.75,3533.3824727470223
MT,2001,,14.5,,107.0,2387,904433.0,3187.0,30175.0,33362.0,352.38,3336.34,3688.71989412151
MT,2002,,16.9,,107.0,2364,909453.0,3197.0,28751.0,31948.0,351.53,3161.35,3512.880819569565
MT,2003,,26.85,,96.0,2366,917621.0,3351.0,28428.0,31779.0,365.18,3098.01,3463.194499689959
MT,2004,,19.25,,105.0,2449,926920.0,2723.0,27215.0,29938.0,294.0,2936.0,3229.836447589868
MT,2005,,23.15,,76.0,2286,935670.0,2634.0,29407.0,32041.0,282.0,3143.0,3424.391078051022
MT,2006,,24.9,,71.0,2380,944632.0,2397.0,25387.0,27784.0,253.7,2687.5,2941.2511962330304
MT,2007,,30.4,,80.0,2395,957861.0,2754.0,26489.0,29243.0,287.5,2765.4,3052.9481835047045
MT,2008,,21.05,,89.0,2288,968035.0,2918.0,26323.0,29241.0,301.4,2719.2,3020.655244903335
MT,2009,,24.4,,72.0,2338,974989.0,2473.0,24024.0,26497.0,253.6,2464.0,2717.671686552361
MT,2010,,25.85,,91.0,2178,990958.0,2733.0,25409.0,28142.0,275.8,2564.1,2839.8781784899056
MT,2011,,22.45,,81.0,2449,998199.0,2670.0,23155.0,25825.0,267.5,2319.7,2587.159474213058
MT,2012,,29.6,,70.0,2763,1005494.0,2803.0,26102.0,28905.0,278.8,2595.9,2874.7063632403574
MT,2013,,22.3,,48.0,2601,1015165.0,2444.0,25953.0,28397.0,240.7,2556.5,2797.27926002177
MT,2014,,19.05,,93.0,2695,1023252.0,3361.0,25525.0,28886.0,328.5,2494.5,2822.9605219437635
MT,2015,,27.25,,48.0,2856,1032949.0,3611.0,27100.0,30711.0,349.6,2623.6,2973.1380736125407
MT,2016,,17.65,,18.0,2936,1038656.0,3886.0,28156.0,32042.0,374.1,2710.8,3084.9482408035
MT,2017,,30.65,,32.0,2910,1050493.0,3961.0,27225.0,31186.0,377.1,2591.6,2968.701362122356
MT,2018,,13.8,,22.0,2790,1060665.0,4040.0,26787.0,30827.0,380.9,2525.5,2906.384202363611
MT,2019,,13.15,,18.0,2814,1068778.0,4328.0,23440.0,27768.0,404.9,2193.2,2598.1073712220877
NC,2000,,24.98709677419355,37.5,67.0,3204,8049313.0,40051.0,355921.0,395972.0,497.57,4421.76,4919.326655579179
NC,2001,,23.44516129032258,37.5,73.0,3198,8186268.0,40465.0,363777.0,404242.0,494.3,4443.75,4938.049914808556
NC,2002,,23.2758064516129,33.0,107.0,3271,8320146.0,39118.0,353708.0,392826.0,470.16,4251.22,4721.383494953094
NC,2003,,22.43870967741936,36.0,71.0,3149,8407248.0,38246.0,359660.0,397906.0,454.92,4277.98,4732.892380479319
NC,2004,,22.325806451612905,30.0,98.0,3212,8540468.0,38244.0,355328.0,393572.0,448.0,4161.0,4608.318888379418
NC,2005,,23.82258064516129,29.5,88.0,2694,8683242.0,40650.0,353855.0,394505.0,468.0,4075.0,4543.291549400558
NC,2006,,22.664516129032258,31.0,77.0,2735,8856505.0,42124.0,364960.0,407084.0,475.6,4120.8,4596.440695285556
NC,2007,,21.751612903225805,32.5,67.0,2815,9061032.0,42262.0,370354.0,412616.0,466.4,4087.3,4553.741781289373
NC,2008,,19.516129032258064,33.5,27.0,2839,9247134.0,43120.0,372690.0,415810.0,466.3,4030.3,4496.636471365074
NC,2009,,14.996774193548386,31.5,18.0,2772,9380884.0,37929.0,344098.0,382027.0,404.3,3668.1,4072.3987206323
NC,2010,,16.951612903225808,29.0,15.0,2829,9560234.0,34679.0,329202.0,363881.0,362.7,3443.5,3806.193446729442
NC,2011,,16.40483870967742,27.5,9.0,3127,9656401.0,33774.0,340562.0,374336.0,349.8,3526.8,3876.5581503916414
NC,2012,,13.97741935483871,26.5,11.0,3085,9748364.0,34464.0,328594.0,363058.0,353.5,3370.8,3724.296712761239
NC,2013,,13.588709677419354,21.5,5.0,3075,9848060.0,33152.0,308049.0,341201.0,336.6,3128.0,3464.6519212921125
NC,2014,,13.669354838709678,23.5,13.0,3234,9940387.0,32718.0,285498.0,318216.0,329.1,2872.1,3201.243573313595
NC,2015,,13.356451612903228,23.0,9.0,3476,10042802.0,34852.0,276183.0,311035.0,347.0,2750.1,3097.0938190357638
NC,2016,,15.86451612903226,21.5,6.0,3832,10156689.0,37767.0,277765.0,315532.0,371.8,2734.8,3106.6423319646788
NC,2017,,12.941935483870967,22.5,4.0,3945,10273419.0,37364.0,261486.0,298850.0,363.7,2545.3,2908.9634132512265
NC,2018,,12.35,21.0,5.0,3874,10381615.0,36980.0,243323.0,280303.0,356.2,2343.8,2699.994172390326
NC,2019,,12.638709677419357,20.5,5.0,3941,10488084.0,38995.0,247236.0,286231.0,371.8,2357.3,2729.106670007601
ND,2000,,9.742857142857144,2.0,65.0,2307,642200.0,523.0,14171.0,14694.0,81.44,2206.63,2288.0722516350047
ND,2001,,10.221428571428572,3.0,62.0,2252,634448.0,505.0,14834.0,15339.0,79.6,2338.1,2417.692230096084
ND,2002,,9.65,2.0,59.0,2241,634110.0,496.0,14762.0,15258.0,78.22,2327.99,2406.207124946776
ND,2003,,12.221428571428572,2.0,69.0,2230,633837.0,493.0,13286.0,13779.0,77.78,2096.12,2173.9027541781243
ND,2004,,10.45,2.0,69.0,2307,636308.0,558.0,12493.0,13051.0,88.0,1963.0,2051.050749008342
ND,2005,,10.5,2.0,61.0,2117,636677.0,625.0,12595.0,13220.0,98.0,1978.0,2076.406089744093
ND,2006,,12.785714285714286,2.0,45.0,2160,635867.0,813.0,12719.0,13532.0,127.9,2000.3,2128.11798693752
ND,2007,,10.071428571428571,2.0,63.0,2114,639715.0,911.0,12088.0,12999.0,142.4,1889.6,2031.9986243874223
ND,2008,,10.15,2.0,55.0,2114,641421.0,1216.0,12934.0,14150.0,189.6,2016.5,2206.0394031377205
ND,2009,,10.028571428571428,2.0,42.0,2060,646844.0,1298.0,12502.0,13800.0,200.7,1932.8,2133.435573337621
ND,2010,,11.792857142857144,2.0,59.0,2028,674629.0,1548.0,12010.0,13558.0,229.5,1780.2,2009.697181710244
ND,2011,,9.028571428571428,1.0,52.0,2272,683932.0,1689.0,13246.0,14935.0,247.0,1936.7,2183.6966248106537
ND,2012,,10.164285714285716,2.0,40.0,2630,701345.0,1723.0,14297.0,16020.0,245.7,2038.5,2284.1825349863475
ND,2013,,9.80714285714286,2.0,24.0,2263,723393.0,1854.0,15148.0,17002.0,256.3,2094.0,2350.313038694043
ND,2014,,8.035714285714286,2.0,9.0,2341,740040.0,2001.0,15857.0,17858.0,270.4,2142.7,2413.112804713259
ND,2015,,16.235714285714288,2.0,9.0,2671,756927.0,1812.0,16020.0,17832.0,239.4,2116.5,2355.841448382737
ND,2016,,8.9,2.0,11.0,2769,755548.0,1905.0,17451.0,19356.0,252.1,2309.7,2561.849147903244
ND,2017,,11.221428571428572,2.0,14.0,2756,755393.0,2125.0,16602.0,18727.0,281.3,2197.8,2479.1069019702327
ND,2018,,12.85,2.0,10.0,2610,758080.0,2154.0,15621.0,17775.0,284.1,2060.6,2344.739341494301
ND,2019,,8.135714285714286,2.0,8.0,2553,762062.0,2169.0,15066.0,17235.0,284.6,1977.0,2261.627006726487
NE,2000,118.0,18.485714285714288,,,2855,1711263.0,5606.0,64479.0,70085.0,327.59,3767.92,4095.513080105162
NE,2001,82.0,17.392857142857142,,,2784,1713235.0,5214.0,68963.0,74177.0,304.34,4025.31,4329.645378479893
NE,2002,109.0,17.642857142857142,,,2778,1729180.0,5428.0,68178.0,73606.0,313.91,3942.79,4256.69970737575
NE,2003,132.0,17.50714285714286,,,2739,1739291.0,5026.0,64552.0,69578.0,288.97,3711.4,4000.365666239864
NE,2004,76.0,17.935714285714287,,,2797,1747704.0,5393.0,61512.0,66905.0,309.0,3520.0,3828.165410160989
NE,2005,88.0,19.31428571428572,,,2597,1758787.0,5048.0,60207.0,65255.0,287.0,3423.0,3710.227560244646
NE,2006,79.0,16.092857142857145,,,2581,1768331.0,4983.0,59075.0,64058.0,281.8,3340.7,3622.5118487432496
NE,2007,74.0,16.52857142857143,,,2561,1774571.0,5367.0,56102.0,61469.0,302.4,3161.4,3463.879439030616
NE,2008,71.0,13.657142857142857,,,2600,1781949.0,5537.0,51333.0,56870.0,310.7,2880.7,3191.449362467725
NE,2009,47.0,14.121428571428572,,,2585,1796619.0,5059.0,49614.0,54673.0,281.6,2761.5,3043.104854173311
NE,2010,61.0,19.178571428571427,,,2573,1830141.0,5093.0,48827.0,53920.0,278.3,2667.9,2946.221083512145
NE,2011,47.0,16.071428571428573,,,2881,1842641.0,4665.0,50726.0,55391.0,253.2,2752.9,3006.065750192251
NE,2012,55.0,16.27857142857143,,,3313,1855350.0,4802.0,51203.0,56005.0,258.8,2759.7,3018.567925189317
NE,2013,42.0,15.19285714285714,,,2829,1868516.0,4712.0,49018.0,53730.0,252.2,2623.4,2875.5440146083843
NE,2014,43.0,14.114285714285714,,,2970,1882980.0,5201.0,47526.0,52727.0,276.2,2524.0,2800.189062018715
NE,2015,44.0,12.664285714285713,,,3020,1896190.0,5212.0,42495.0,47707.0,274.9,2241.1,2515.939858347529
NE,2016,46.0,11.44285714285714,,,3427,1907603.0,5661.0,43197.0,48858.0,296.8,2264.5,2561.224741206635
NE,2017,62.0,12.992857142857144,,,3536,1920076.0,5873.0,43663.0,49536.0,305.9,2274.0,2579.897879042288
NE,2018,62.0,14.19285714285714,,,3190,1925614.0,5583.0,40193.0,45776.0,289.9,2087.3,2377.215786756847
NE,2019,50.0,12.714285714285714,,,3246,1934408.0,5821.0,39449.0,45270.0,300.9,2039.3,2340.2508674488527
NH,2000,,20.15,51.5,53.0,2430,1235786.0,2167.0,27901.0,30068.0,175.35,2257.75,2433.1073503017515
NH,2001,,20.5,50.5,38.0,2383,1259181.0,2144.0,27089.0,29233.0,170.27,2151.32,2321.5883975377646
NH,2002,,21.85,46.0,36.0,2412,1275056.0,2056.0,26250.0,28306.0,161.25,2058.73,2219.9809263279417
NH,2003,,19.9125,44.5,34.0,2391,1287687.0,1916.0,26448.0,28364.0,148.79,2053.92,2202.70919874162
NH,2004,,18.3625,42.5,32.0,2457,1299169.0,2202.0,26658.0,28860.0,170.0,2052.0,2221.420000015394
NH,2005,,17.7875,42.0,29.0,1968,1309940.0,1729.0,23532.0,25261.0,132.0,1796.0,1928.4089347603708
NH,2006,,18.5625,39.0,26.0,1912,1314895.0,1824.0,24642.0,26466.0,138.7,1874.1,2012.7842907608592
NH,2007,,17.15,38.0,25.0,2050,1315828.0,1807.0,24896.0,26703.0,137.3,1892.0,2029.3685800879748
NH,2008,,15.775,40.5,24.0,2014,1321872.0,2127.0,28054.0,30181.0,160.9,2122.3,2283.201399227762
NH,2009,,15.725,37.5,23.0,1989,1324575.0,2114.0,28624.0,30738.0,159.6,2161.0,2320.59339788234
NH,2010,,14.3,35.5,21.0,2007,1316807.0,2204.0,29230.0,31434.0,167.4,2219.8,2387.1379784584988
NH,2011,,15.35,36.5,19.0,2173,1318194.0,2478.0,30106.0,32584.0,188.0,2283.9,2471.8668117136026
NH,2012,,14.425,34.0,13.0,2348,1321617.0,2841.0,32074.0,34915.0,215.0,2426.9,2641.839504183133
NH,2013,,12.9625,33.0,12.0,2287,1323459.0,2642.0,29040.0,31682.0,199.6,2194.3,2393.878465445473
NH,2014,,11.9875,33.0,10.0,2347,1327996.0,2625.0,26098.0,28723.0,197.7,1965.2,2162.88302073199
NH,2015,,11.75,36.5,6.0,2611,1330608.0,2652.0,23229.0,25881.0,199.3,1745.7,1945.0506835972728
NH,2016,,9.6875,31.0,4.0,2756,1335015.0,2668.0,20323.0,22991.0,199.8,1522.3,1722.152934611221
NH,2017,,9.225,29.5,3.0,2625,1342795.0,2668.0,18555.0,21223.0,198.7,1381.8,1580.5093108032129
NH,2018,,10.2,29.0,3.0,2686,1353465.0,2404.0,17201.0,19605.0,177.6,1270.9,1448.5043942769114
NH,2019,,10.0,28.0,2.0,2794,1359711.0,2074.0,16442.0,18516.0,152.5,1209.2,1361.7599622272674
NJ,2000,63.0,25.55,49.625,47.0,2697,8414350.0,32298.0,233637.0,265935.0,383.84,2776.65,3160.4936804387744
NJ,2001,67.0,25.215,48.125,50.0,2647,8484431.0,33094.0,240551.0,273645.0,390.06,2835.2,3225.260480048692
NJ,2002,72.0,25.610000000000003,46.0,46.0,2712,8590300.0,32168.0,227621.0,259789.0,374.47,2649.74,3024.213356925836
NJ,2003,61.0,25.645,44.875,49.0,2660,8638396.0,31599.0,219799.0,251398.0,365.8,2544.44,2910.239354620927
NJ,2004,54.0,22.815,42.875,48.0,2721,8685166.0,30943.0,211313.0,242256.0,356.0,2433.0,2789.307653993026
NJ,2005,66.0,23.8,42.125,49.0,2206,8717925.0,30919.0,203391.0,234310.0,355.0,2333.0,2687.6808414846423
NJ,2006,52.0,23.520000000000003,40.75,40.0,2218,8724560.0,30671.0,199958.0,230629.0,351.5,2291.9,2643.445629349789
NJ,2007,49.0,22.5075,37.0,35.0,2299,8685920.0,28601.0,192226.0,220827.0,329.3,2213.1,2542.355904728572
NJ,2008,74.0,20.425,37.875,33.0,2303,8663398.0,28351.0,199127.0,227478.0,327.3,2298.5,2625.736460451199
NJ,2009,49.0,17.345,35.375,30.0,2158,8707739.0,27121.0,181097.0,208218.0,311.5,2079.7,2391.18329109313
NJ,2010,65.0,17.78,35.125,22.0,2292,8799593.0,27055.0,183042.0,210097.0,307.5,2080.1,2387.57633449638
NJ,2011,63.0,18.21,35.375,24.0,2463,8821155.0,27203.0,189719.0,216922.0,308.4,2150.7,2459.111080124995
NJ,2012,73.0,15.7225,32.375,18.0,2483,8867749.0,25727.0,181481.0,207208.0,290.1,2046.5,2336.6471017616755
NJ,2013,43.0,16.15,31.625,11.0,2591,8899339.0,25415.0,167556.0,192971.0,285.6,1882.8,2168.3745275913197
NJ,2014,37.0,15.5675,33.5,10.0,2500,8938844.0,23319.0,154945.0,178264.0,260.9,1733.4,1994.2623453323492
NJ,2015,43.0,16.0775,31.25,7.0,2849,8958013.0,22879.0,145701.0,168580.0,255.4,1626.5,1881.890548718784
NJ,2016,32.0,12.2825,29.75,5.0,3048,8978416.0,21861.0,138012.0,159873.0,243.5,1537.2,1780.6370299616324
NJ,2017,32.0,12.8475,29.125,4.0,3423,9005644.0,20604.0,140086.0,160690.0,228.8,1555.5,1784.3254741137891
NJ,2018,33.0,13.065,29.0,5.0,3044,8886025.0,18536.0,125155.0,143691.0,208.6,1408.4,1617.0447416026852
NJ,2019,33.0,13.169999999999998,28.875,5.0,3226,8882190.0,18375.0,118637.0,137012.0,206.9,1335.7,1542.5475023614672
NM,2000,40.6,12.47,36.0,,3771,1819046.0,13786.0,86605.0,100391.0,757.87,4761.01,5518.881875444602
NM,2001,46.8,11.989999999999998,35.5,,3685,1829146.0,14288.0,83095.0,97383.0,781.13,4542.83,5323.959924467484
NM,2002,69.4,12.080000000000002,38.0,,3763,1855059.0,13719.0,80477.0,94196.0,739.55,4338.24,5077.78997864758
NM,2003,88.2,11.75,36.5,,3635,1874614.0,12470.0,77301.0,89771.0,665.2,4123.57,4788.772515301817
NM,2004,39.4,12.23,34.5,,3691,1903006.0,13081.0,79895.0,92976.0,687.0,4198.0,4885.74392303545
NM,2005,60.0,12.51,33.5,,3571,1928384.0,13541.0,79995.0,93536.0,702.0,4148.0,4850.486210215393
NM,2006,67.6,12.1,34.0,,3570,1954599.0,12572.0,76956.0,89528.0,643.2,3937.2,4580.3768445599335
NM,2007,51.0,12.01,39.5,,3532,1969915.0,13085.0,73394.0,86479.0,664.2,3725.7,4389.986369970278
NM,2008,41.4,9.75,39.0,,3678,1986763.0,13010.0,75750.0,88760.0,654.8,3812.7,4467.568602797616
NM,2009,45.8,9.36,30.0,,3582,2009671.0,12440.0,75078.0,87518.0,619.0,3735.8,4354.842160731782
NM,2010,34.2,9.49,32.5,,3485,2065913.0,12147.0,70776.0,82923.0,588.0,3425.9,4013.866992462897
NM,2011,133.4,20.63,31.5,,3965,2082224.0,11817.0,73534.0,85351.0,567.5,3531.5,4099.030651841493
NM,2012,88.0,15.13,31.5,,3965,2083540.0,11660.0,75094.0,86754.0,559.6,3604.2,4163.7789531278495
NM,2013,119.2,10.94,28.5,,3899,2085287.0,12443.0,77256.0,89699.0,596.7,3704.8,4301.518208284999
NM,2014,100.8,11.489999999999998,27.0,,4030,2085567.0,12465.0,73877.0,86342.0,597.7,3542.3,4139.977281957376
NM,2015,43.0,12.510000000000002,27.0,,4017,2085109.0,13681.0,77094.0,90775.0,656.1,3697.4,4353.489433885711
NM,2016,60.4,10.86,27.0,,4441,2085432.0,14585.0,81930.0,96515.0,699.4,3928.7,4628.057879614392
NM,2017,55.6,10.32,27.5,,4549,2088070.0,16359.0,82306.0,98665.0,783.5,3941.7,4725.176837941257
NM,2018,59.4,9.73,27.5,,4394,2092741.0,17637.0,70722.0,88359.0,842.8,3379.4,4222.166049214881
NM,2019,51.6,9.79,26.5,,4484,2096829.0,17450.0,65269.0,82719.0,832.2,3112.7,3944.956884896193
NV,2000,,7.1,,,3250,1998257.0,10474.0,74823.0,85297.0,524.16,3744.41,4268.570058806249
NV,2001,,6.6,,,3190,2106074.0,12359.0,77486.0,89845.0,586.83,3679.17,4265.994452236721
NV,2002,,8.0,,,3142,2173491.0,13856.0,83896.0,97752.0,637.5,3859.97,4497.465137881869
NV,2003,,5.85,,,3125,2241154.0,13765.0,96109.0,109874.0,614.19,4288.37,4902.563590007648
NV,2004,,5.2,,,3165,2332898.0,14379.0,98215.0,112594.0,616.0,4210.0,4826.357603289985
NV,2005,,6.9,,,3076,2414807.0,14654.0,102424.0,117078.0,607.0,4242.0,4848.337776062434
NV,2006,,6.25,,,3127,2495529.0,18508.0,102036.0,120544.0,741.6,4088.8,4830.398685008268
NV,2007,,6.5,,,3231,2565382.0,19257.0,96916.0,116173.0,750.6,3777.8,4528.487375369438
NV,2008,,8.7,,,3258,2615772.0,18917.0,89873.0,108790.0,723.2,3435.8,4159.001625523937
NV,2009,,7.45,,,3122,2643085.0,18559.0,80763.0,99322.0,702.2,3055.6,3757.8057459370393
NV,2010,,6.7,,,2952,2704283.0,17929.0,75004.0,92933.0,663.0,2773.5,3436.511637280565
NV,2011,,6.35,,,3319,2723322.0,15309.0,69731.0,85040.0,562.1,2560.5,3122.656813994085
NV,2012,,9.0,,,3546,2754354.0,16763.0,77510.0,94273.0,608.6,2814.1,3422.6900391162503
NV,2013,,11.1,,,3570,2790136.0,16496.0,79177.0,95673.0,591.2,2837.7,3428.9726378929204
NV,2014,,8.3,,,3741,2838281.0,18043.0,74574.0,92617.0,635.7,2627.4,3263.137088963355
NV,2015,,7.45,,,3657,2890845.0,20118.0,77137.0,97255.0,695.9,2668.3,3364.2412512604446
NV,2016,,9.5,,,4084,2939254.0,19924.0,75922.0,95846.0,677.9,2583.0,3260.895451703051
